station_cd,altitude
1122108,,37.8097458,
1122109,,52.9958954,
1122110,,56.3367043,
1122111,,66.9009552,
1122112,,85.1977158,
1122113,,134.2068024,
1122114,,135.6261749,
1122115,,164.7368469,
1122116,,253.4372711,
1122117,,347.1761475,
1122118,,251.3512421,
1122119,,228.4736786,
1122120,,211.8643341,
1122121,,192.9413300,
1122122,,174.1822968,
1122123,,155.7309265,
1122124,,116.7626877,
1122125,,112.6898041,
1122126,,101.5606308,
1122127,,106.3809052,
1122201,1,49.7362099,49.74
1122202,,44.5283508,
1122203,,37.1925888,
1122204,,20.5643711,
1122205,,21.2936230,
1122206,,12.4439344,
1122207,,3.3538327,
1122208,,6.2726717,
1122209,,5.3927379,
1122210,,4.1777210,
1122211,,6.1095505,
1122212,,17.6935616,
1122213,,8.3591919,
1122214,,5.7228842,
1122215,,3.3013659,
1122216,,3.9482827,
1122217,,15.9329023,
1122218,,5.0717454,
1122219,,3.8352189,
1122220,,3.2285254,
1122221,,2.3913276,
1122222,1,3.0226917,3.0226917
1122223,1,6.7889724,6.7889724
1122224,,3.7825716,
1122225,,3.3093090,
1122226,,4.5887218,
1122227,,1.3578112,
1122228,,3.0319176,
1122232,1,,
1122229,,2.7123299,
1122230,,2.8305781,
1122231,,3.2624214,
1122301,,13.5611219,
1122302,,8.6662292,
1122303,,7.6133204,
1122304,,4.4675808,
1122305,,11.8390055,
1122306,,2.0829141,
1122307,,3.0457251,
1122308,,3.2624214,
1122309,,2.0022130,
1122310,,4.0000000,
1122311,,17.5077972,
1122312,,5.2055159,
1122313,,2.4447873,
1122314,,5.4858108,
1122401,,4.4675808,
1122402,,5.0672088,
1122403,,3.2497811,
1122404,,4.6551208,
1122405,,5.6380081,
1122406,,8.5469151,
1122407,,18.8547573,
1122408,,27.0863171,
1122409,,2.1444707,
1122410,,19.5559158,
1122411,,17.4420662,
1122412,,6.8308563,
1122413,0,28.3721619,
1122414,0,5.6403794,
1122415,0,28.5186577,
1122416,0,14.4325342,
1122417,0,4.2017708,
1122418,,19.9076385,
1122419,,4.5338793,
1122420,,4.5556502,
1122421,,2.4423296,
1122422,,11.3985348,
1122423,,23.3749180,
1122501,1,230.1909180,230.19
1122516,1,,
1122502,,251.0000000,
1122503,,276.5583191,
1122504,,312.3015137,
1122505,,422.6868896,
1122506,,517.2923584,
1122507,,517.3165894,
1122508,,518.8438110,
1122509,,527.3441162,
1122510,,519.6920166,
1122511,,530.4048462,
1122512,,395.5154419,
1122513,,277.3953552,
1122514,,219.3770142,
1122515,,213.0644531,
1122601,,213.0644531,
1122602,,185.0000000,
1122603,,178.0000000,
1122604,,178.4426117,
1122605,,185.5270844,
1122606,,195.2536774,
1122607,,201.7111511,
1122608,,182.4594574,
1122609,,167.2825165,
1122610,,169.3926086,
1122611,0,157.8505859,
1122612,,144.8597565,
1122613,,134.0703125,
1122614,0,131.9509735,
1122615,,97.9804077,
1122616,,61.4180374,
1122617,,61.3201485,
1122618,,48.6942215,
1122619,,39.6966286,
1122620,,38.3931313,
1122621,,35.7615013,
1122622,,26.1953030,
1122623,,18.7038307,
1122624,,14.6637535,
1122625,,9.6502285,
1122626,,9.1114264,
